"SalePrice","MSSubClass","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageCars","MoSold","YrSold","Remodeled","PorchNum","Pool","SaleTC","GarageFinish2","TotalSF","PcntBsmtUF","Bsmt","SecondFloor","Functional2","Garage","BsmtExp","LFln","LAln"
149900,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1971,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","GLQ","Unf","GasA","Ex","Y",1,0,1,1,3,1,"TA",6,1,"Attchd",2,4,2010,"yes",0,"no","1",3,2156,0.319109461966605,"yes","no","yes",2,1,4.23410650459726,9.43643955111603
177500,"160","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",5,0,"Detchd",2,6,2010,"no",1,"no","1",1,2329,0.5,"yes","yes","yes",1,1,4.23410650459726,7.65775527113487
315000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR3","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",66,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Ex",8,1,"Attchd",3,9,2006,"yes",2,"no","1",3,3960,0.269191919191919,"yes","no","yes",2,2,4.85981240436167,9.72537711651364
189000,"70","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",5,6,1921,1998,"Gable","CompShg","MetalSd","Wd Sdng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Ex","Y",0,0,3,1,4,1,"TA",8,0,"BuiltIn",2,5,2008,"yes",2,"no","1",2,3213,1,"yes","yes","yes",2,1,3.93182563272433,9.19441422142592
260000,"20","RL","Pave","NoAlley","IR1","Low","AllPub","Inside","Mod","StoneBr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",16,"Gd","TA","PConc","Av","ALQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",7,1,"Attchd",2,6,2009,"no",2,"no","1",3,3060,0.167320261437908,"yes","no","yes",2,2,4.82028156560504,9.69017056203965
104900,"50","RL","Pave","NoAlley","IR1","Lvl","AllPub","FR2","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",4,4,1920,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","No","Unf","Unf","GasA","Gd","Y",0,0,2,0,4,1,"TA",7,1,"Attchd",1,6,2009,"yes",1,"no","1",1,2453,1,"yes","yes","yes",2,1,4.23410650459726,9.43452338286506
156932,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",6,1,"BuiltIn",2,3,2007,"yes",1,"no","0",3,2028,1,"yes","yes","yes",2,1,4.29045944114839,9.04770378849863
144152,"160","FV","Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,2,1,"Gd",4,0,"Detchd",2,4,2006,"no",1,"no","0",2,1800,1,"yes","yes","yes",1,1,3.40119738166216,8.06463647577422
216000,"60","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,0,"Attchd",2,1,2010,"no",1,"no","1",2,2488,0.345208845208845,"yes","yes","yes",2,1,4.23410650459726,8.9226582995244
193000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,0,"Attchd",2,6,2008,"no",1,"no","0",2,2663,0.274914089347079,"yes","yes","yes",2,1,4.21950770517611,9.12467354521909
127000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,6,1977,1977,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","No","ALQ","Rec","GasA","Ex","Y",0,0,2,0,4,1,"TA",6,1,"Attchd",1,7,2006,"no",2,"no","1",2,2232,0.047556142668428,"yes","yes","yes",2,1,3.71357206670431,7.88795933659994
144000,"120","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,1,0,1,1,"Gd",4,0,"Attchd",2,6,2009,"yes",1,"no","1",3,1696,0.192216981132075,"yes","no","yes",2,2,4.23410650459726,8.39728289474368
232000,"20","RL","Pave","NoAlley","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Av","BLQ","GLQ","GasA","Ex","Y",1,0,2,0,3,1,"Gd",8,1,"Attchd",2,5,2010,"no",1,"no","1",3,3325,0.190102595051298,"yes","no","yes",2,2,3.87120101090789,9.27190572763434
105000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","CBlock","CBlock","None",0,"Fa","TA","PConc","No","ALQ","Rec","GasA","Ex","Y",0,0,1,0,2,1,"TA",6,0,"Detchd",1,10,2009,"yes",1,"no","1",3,2214,0.5,"yes","yes","yes",1,1,4.49980967033027,8.59415423255237
165500,"80","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","Av","BLQ","Unf","GasA","Gd","Y",1,0,1,0,3,1,"Gd",8,1,"BuiltIn",1,10,2008,"yes",2,"no","1",2,2653,0.162298387096774,"yes","no","yes",2,2,4.38202663467388,9.16951837745593
274300,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,1,"Detchd",2,6,2006,"no",2,"no","1",2,3205,0.120036101083032,"yes","yes","yes",1,2,4.31748811353631,9.18502256399189
466500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",10,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",705,"Ex","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,1,2,1,"Ex",8,2,"Attchd",3,3,2007,"yes",2,"no","1",2,5266,0.513102924420813,"yes","no","yes",2,2,4.23410650459726,9.34136863438259
250000,"60","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",9,1,"Attchd",3,7,2008,"no",2,"no","1",3,2984,1,"yes","yes","yes",2,1,4.44265125649032,9.27096499379262
239000,"20","RL","Pave","NoAlley","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","Gd","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,1,"Attchd",3,12,2007,"no",2,"no","0",3,3142,1,"yes","no","yes",2,2,4.48863636973214,9.3048320350689
91000,"30","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story",6,5,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Mn","Rec","Unf","GasA","TA","N",0,0,1,0,2,1,"TA",4,0,"Detchd",1,4,2008,"yes",1,"no","1",1,1558,0.5,"yes","no","yes",1,1,3.95124371858143,8.74703426417817
117000,"50","RL","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,5,1941,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","LwQ","BLQ","GasA","Ex","Y",0,0,2,0,3,1,"TA",6,0,"Detchd",2,7,2009,"yes",1,"no","1",1,2588,0.158536585365854,"yes","yes","yes",1,1,4.0943445622221,9.30546871706776
83000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",408,"TA","TA","CBlock","No","BLQ","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,0,"Detchd",1,6,2006,"no",1,"no","1",1,1470,0.360248447204969,"yes","yes","yes",1,1,3.04452243772342,7.57712193087668
167500,"80","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,2,1,3,1,"Gd",7,0,"BuiltIn",2,5,2008,"yes",1,"no","1",3,1778,1,"yes","yes","yes",2,1,4.29045944114839,9.1834829178063
58500,"30","RL","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",3,3,1914,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","Fa","BrkTil","No","Rec","Unf","GasA","TA","N",1,0,1,0,2,1,"TA",5,0,"Detchd",1,6,2010,"yes",1,"no","1",1,1728,0.765046296296296,"yes","no","yes",1,1,3.80666248977032,9.01335177813882
237500,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1970,1970,"Gable","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","Mn","BLQ","Unf","GasA","Ex","Y",0,0,2,1,4,1,"TA",7,2,"Attchd",2,5,2008,"no",1,"no","1",3,3322,0.282157676348548,"yes","no","yes",2,1,4.23410650459726,9.46691869937663
157000,"70","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Ex","Y",1,0,1,1,4,1,"Gd",8,0,"Detchd",2,10,2006,"yes",2,"no","1",1,2358,1,"yes","yes","yes",1,1,4.0943445622221,8.88183630500415
112000,"30","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1918,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,0,"Attchd",2,8,2007,"yes",1,"no","1",1,2232,1,"yes","no","yes",2,1,4.23410650459726,10.1400999897973
105000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,5,1939,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","Mn","Rec","Unf","GasA","TA","Y",0,0,1,0,2,1,"TA",6,0,"Detchd",1,10,2009,"yes",0,"no","1",1,1818,0.635714285714286,"yes","yes","yes",1,1,4.0943445622221,9.11162439903702
125500,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,8,1922,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","No","BLQ","Unf","GasA","Gd","Y",1,0,1,0,3,1,"Gd",7,0,"Detchd",1,5,2010,"yes",1,"no","1",1,1950,0.0766331658291457,"yes","yes","yes",1,1,3.68887945411394,8.60079877527103
250000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",7,5,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",184,"TA","TA","CBlock","No","BLQ","LwQ","GasA","TA","Y",1,0,3,1,5,1,"Gd",12,2,"Attchd",2,7,2006,"no",2,"yes","1",2,4176,0.0955459770114943,"yes","yes","yes",2,1,4.38202663467388,9.72268484171144
136000,"50","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,7,1916,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","Gd","BrkTil","No","Rec","LwQ","GasW","TA","N",0,0,2,0,5,1,"Gd",10,1,"Detchd",1,8,2007,"yes",2,"no","0",1,3240,0,"yes","yes","yes",1,1,4.0943445622221,9.05017161982336
377500,"20","RL","Pave","NoAlley","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",160,"Ex","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Ex",7,2,"Attchd",3,10,2009,"yes",2,"no","1",3,3492,0.243986254295533,"yes","no","yes",2,2,3.73766961828337,9.60857943499261
131000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","No","ALQ","Unf","GasA","Ex","Y",0,1,1,0,3,1,"TA",6,1,"Detchd",2,3,2007,"yes",0,"no","1",1,1953,0.489795918367347,"yes","yes","yes",1,1,4.0943445622221,8.69951474821019
235000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",244,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",2,9,2006,"no",2,"no","1",2,3050,0.0819672131147541,"yes","no","yes",2,2,4.24849524204936,9.11602969250494
124000,"90","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,2,0,4,2,"TA",8,0,"Detchd",3,4,2009,"no",1,"no","1",1,3168,1,"yes","no","no",1,1,4.17438726989564,9.09873819539488
123000,"85","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Av","ALQ","Unf","GasA","TA","Y",1,0,1,0,3,1,"TA",6,1,"Attchd",1,12,2006,"no",2,"no","1",2,1764,0.109953703703704,"yes","no","yes",2,2,4.21950770517611,8.96673897875958
163000,"190","RM","Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,7,1905,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Ex","N",0,0,2,0,3,2,"TA",7,1,"Detchd",2,4,2008,"yes",2,"no","1",1,2394,1,"yes","yes","yes",1,1,4.0943445622221,9.28730141311231
246578,"120","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",45,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,2,1,"Gd",6,1,"Attchd",3,10,2006,"no",2,"no","0",3,2856,0.210914454277286,"yes","no","yes",2,2,3.97029191355212,8.30523682949259
281213,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,"Gd","TA","PConc","Gd","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"BuiltIn",3,2,2007,"yes",2,"no","1",3,3576,1,"yes","yes","yes",2,2,4.47733681447821,9.44659756243577
160000,"20","RL","Pave","NoAlley","IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Av","BLQ","Rec","GasA","TA","Y",1,0,1,0,3,1,"TA",7,2,"Detchd",2,6,2010,"yes",1,"no","1",1,2434,0.0803212851405622,"yes","no","yes",1,2,4.23410650459726,10.9543091773679
137500,"70","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",5,8,1920,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Mn","Unf","Unf","GasA","Ex","Y",0,0,1,1,4,1,"TA",8,0,"Detchd",1,5,2007,"yes",2,"no","1",1,2452,1,"yes","yes","yes",1,1,3.93182563272433,8.71931737550637
138000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,4,1950,1982,"Gable","CompShg","VinylSd","Wd Sdng","None",0,"TA","TA","CBlock","No","Rec","BLQ","GasA","Gd","Y",1,0,1,1,3,1,"TA",7,0,"Attchd",1,5,2009,"yes",1,"no","1",1,3112,0.559602649006622,"yes","yes","yes",2,1,4.0943445622221,8.88183630500415
137450,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,6,1925,1990,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","No","BLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",7,1,"Detchd",1,10,2009,"yes",2,"no","1",1,2584,0.729508196721312,"yes","yes","yes",1,1,3.93182563272433,8.72761617832107
120000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1929,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",5,1,"BuiltIn",1,7,2008,"yes",1,"no","1",2,2020,1,"yes","yes","yes",2,1,3.91202300542815,8.69951474821019
193000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"TA",8,1,"Attchd",2,4,2008,"no",2,"no","1",3,2432,0.0953516090584029,"yes","yes","yes",2,1,4.12713438504509,8.91126025457203
193879,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",6,1,"Attchd",2,7,2006,"no",2,"no","0",2,2580,1,"yes","no","yes",2,2,4.15888308335967,8.81907398326783
282922,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",84,"Gd","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",3,8,2007,"no",2,"no","1",1,2949,0.374410774410774,"yes","no","yes",2,2,3.89182029811063,9.63272814728026
105000,"50","RL","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",3,4,1915,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",6,0,"Detchd",3,1,2006,"yes",2,"no","0",1,1886,1,"yes","yes","yes",1,1,4.0943445622221,9.25052216160901
275000,"120","RM","Pave","NoAlley","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Hip","CompShg","CemntBd","CmentBd","Stone",174,"Gd","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,1,2,0,2,1,"Gd",5,1,"Attchd",2,1,2008,"yes",3,"no","1",3,3240,0.138644918444166,"yes","no","yes",2,2,3.78418963391826,8.2537483433285
133000,"85","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,7,1972,2007,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","CBlock","Av","GLQ","Unf","GasA","TA","Y",1,0,1,0,2,1,"TA",5,0,"Detchd",2,3,2009,"yes",1,"no","1",1,1536,0.145833333333333,"yes","no","yes",1,2,4.24849524204936,9.0413298292419
112000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1985,1985,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","Ex","Y",1,0,1,0,3,1,"TA",5,0,"None",0,3,2009,"no",0,"no","1",0,1666,0.249699879951981,"yes","no","yes",0,1,4.23410650459726,9.08023168662916
125500,"70","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,7,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","Gd","Y",0,0,1,0,3,1,"TA",6,0,"Detchd",2,6,2010,"yes",1,"no","1",1,1985,1,"yes","yes","yes",1,1,4.0943445622221,8.95415696658377
215000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1986,1991,"Gable","CompShg","Plywood","Plywood","BrkFace",123,"TA","Gd","CBlock","No","Unf","Unf","GasA","Gd","Y",0,0,2,1,3,1,"TA",7,1,"Attchd",2,11,2008,"yes",2,"no","1",3,2884,1,"yes","yes","yes",2,1,3.8286413964891,9.93032420648969
230000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",6,0,"Attchd",2,6,2009,"no",1,"no","1",2,2784,0.294491525423729,"yes","yes","yes",2,1,4.36944785246702,9.42706335548747
140000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,8,1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","No","BLQ","Unf","GasA","Ex","Y",0,0,1,1,3,1,"TA",6,0,"Attchd",1,9,2009,"yes",0,"no","1",1,2524,0.85981308411215,"yes","yes","yes",2,1,4.38202663467388,9.16951837745593
90000,"90","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1949,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","Wall","Fa","N",0,0,2,0,2,2,"TA",6,0,"Detchd",2,6,2009,"yes",0,"no","1",1,1040,0,"no","no","yes",1,0,4.0943445622221,8.88183630500415
257000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",366,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,2,1,"Gd",7,1,"Attchd",2,9,2009,"yes",2,"no","0",3,3688,0.470715835140998,"yes","no","yes",2,1,4.47733681447821,9.30510494842061
207000,"50","RL","Pave","Pave","Reg","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1923,2000,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Gd","Y",0,0,1,1,4,1,"Gd",8,1,"Detchd",2,6,2008,"yes",1,"no","1",1,2681,1,"yes","yes","yes",1,1,4.15888308335967,9.47677327138879
175900,"120","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",130,"Gd","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",0,1,2,0,1,1,"Gd",7,1,"Attchd",3,5,2009,"no",2,"no","1",2,2955,0.287157287157287,"yes","no","yes",2,1,3.93182563272433,8.19836438996762
122500,"190","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,6,1885,1950,"Gable","CompShg","VinylSd","AsbShng","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,2,0,4,2,"TA",11,0,"Detchd",2,4,2010,"yes",1,"no","1",1,3067,1,"yes","yes","yes",1,1,4.0943445622221,9.33609157728174
340000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",731,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,1,"Attchd",3,5,2009,"no",1,"no","1",3,3734,0.391744548286604,"yes","yes","yes",2,1,4.23410650459726,9.71383922035571
